Date,y_true_vol,pred_hist,pred_ewma,pred_rf
2024-08-20 00:00:00+00:00,0.037047407887546784,0.03610383261232194,0.032674953029826266,0.03394088447769495
2024-08-21 00:00:00+00:00,0.021126673987084992,0.037047407887546784,0.03174179734709041,0.03704029043673561
2024-08-22 00:00:00+00:00,0.026220828087021017,0.021126673987084992,0.03201242186476766,0.021149247337405655
2024-08-23 00:00:00+00:00,0.026221615481588655,0.026220828087021017,0.031201424735856048,0.02598574592403743
2024-08-24 00:00:00+00:00,0.024270735954429662,0.026221615481588655,0.0335964866907203,0.02576828081657175
2024-08-25 00:00:00+00:00,0.02486109504141379,0.024270735954429662,0.03257460618970263,0.024162960437845632
2024-08-26 00:00:00+00:00,0.02836176255713914,0.02486109504141379,0.03158774726182174,0.025323966716519108
2024-08-27 00:00:00+00:00,0.0271786435329818,0.02836176255713914,0.03113238590000838,0.028028384167412785
2024-08-28 00:00:00+00:00,0.026684306225121832,0.0271786435329818,0.033073360116532786,0.027637682179107316
2024-08-29 00:00:00+00:00,0.02600049651083977,0.026684306225121832,0.03212623574829078,0.026447090895034754
2024-08-30 00:00:00+00:00,0.02587487518559413,0.02600049651083977,0.031183238400443538,0.026262972760294316
2024-08-31 00:00:00+00:00,0.02657654978588124,0.02587487518559413,0.03025367009515013,0.025431912037206898
2024-09-01 00:00:00+00:00,0.027435370543096263,0.02657654978588124,0.029338584475317182,0.02662057598220027
2024-09-02 00:00:00+00:00,0.028416218737422522,0.027435370543096263,0.02927625150221123,0.02819742159202506
2024-09-03 00:00:00+00:00,0.026855955066480912,0.028416218737422522,0.029363418159460322,0.02815703836406797
2024-09-04 00:00:00+00:00,0.027946865170582993,0.026855955066480912,0.029333305724313617,0.02672557189184896
2024-09-05 00:00:00+00:00,0.025338578929397584,0.027946865170582993,0.028532110219092494,0.0280779308603442
2024-09-06 00:00:00+00:00,0.02535371236949543,0.025338578929397584,0.028734600295403465,0.026691949251760265
2024-09-07 00:00:00+00:00,0.02557828717262894,0.02535371236949543,0.029546523745518603,0.02721845170842243
2024-09-08 00:00:00+00:00,0.026931733172982374,0.02557828717262894,0.028659485899141024,0.027144168908863762
2024-09-09 00:00:00+00:00,0.02272291082725092,0.026931733172982374,0.027964964287789742,0.026595654810327433
2024-09-10 00:00:00+00:00,0.022665619324259423,0.02272291082725092,0.0287423390841462,0.022730003504029855
2024-09-11 00:00:00+00:00,0.022896454790941444,0.022665619324259423,0.02799607819226258,0.022801620166177452
2024-09-12 00:00:00+00:00,0.02537656164014807,0.022896454790941444,0.02717439891968188,0.023451244924938285
2024-09-13 00:00:00+00:00,0.025491394842688177,0.02537656164014807,0.02655561489123223,0.025653502492369522
2024-09-14 00:00:00+00:00,0.024622714039539216,0.025491394842688177,0.027653013946500646,0.025942008368202717
2024-09-15 00:00:00+00:00,0.023649777026882316,0.024622714039539216,0.026909098926612342,0.023750435991780332
2024-09-16 00:00:00+00:00,0.024309501080925396,0.023649777026882316,0.026307361821922712,0.024791829784899216
2024-09-17 00:00:00+00:00,0.02488448370253719,0.024309501080925396,0.02583870137302225,0.02447020137687296
2024-09-18 00:00:00+00:00,0.02404065483777277,0.02488448370253719,0.026535312409614365,0.024992614287541317
2024-09-19 00:00:00+00:00,0.021535741924903973,0.02404065483777277,0.02628498566179623,0.02459853885325177
2024-09-20 00:00:00+00:00,0.021531910984635243,0.021535741924903973,0.025984771103609177,0.021973495317838092
2024-09-21 00:00:00+00:00,0.021281749045581375,0.021531910984635243,0.02521225408596843,0.022377331466689885
2024-09-22 00:00:00+00:00,0.01861116786238308,0.021281749045581375,0.024456667596916448,0.02122946820274832
2024-09-23 00:00:00+00:00,0.018824210234952395,0.01861116786238308,0.023731819264152666,0.019948810090432086
2024-09-24 00:00:00+00:00,0.01938961801013754,0.018824210234952395,0.0230417265715834,0.019588739231235334
2024-09-25 00:00:00+00:00,0.020853278157678186,0.01938961801013754,0.022649300769815923,0.019871540048797584
2024-09-26 00:00:00+00:00,0.01788459531191956,0.020853278157678186,0.022406586850730277,0.020922921591836504
2024-09-27 00:00:00+00:00,0.017711973575664862,0.01788459531191956,0.023075290785886184,0.018438887008224554
2024-09-28 00:00:00+00:00,0.01735413990938254,0.017711973575664862,0.022488242581240468,0.01725570682303608
2024-09-29 00:00:00+00:00,0.019291962018069885,0.01735413990938254,0.02180614555082155,0.016817518625928517
2024-09-30 00:00:00+00:00,0.01990525378102354,0.019291962018069885,0.021162726191300378,0.02117962456003915
2024-10-01 00:00:00+00:00,0.019038727097330288,0.01990525378102354,0.022309787249182443,0.023061590625896425
2024-10-02 00:00:00+00:00,0.018224024159923805,0.019038727097330288,0.023761285168847134,0.020885671635295013
2024-10-03 00:00:00+00:00,0.019062455177745394,0.018224024159923805,0.02305213978189503,0.020054026080452345
2024-10-04 00:00:00+00:00,0.019043634399493234,0.019062455177745394,0.02235571928417545,0.019947343809682366
2024-10-05 00:00:00+00:00,0.019267884593055885,0.019043634399493234,0.02229380224339278,0.01863069377631513
2024-10-06 00:00:00+00:00,0.019381531709303446,0.019267884593055885,0.02161482510028106,0.019163730053969583
